OBJECTID,x,y,Sheltered_Coastline,Geomorphology_Hazard,Elevation_Hazard,Sea_Level_Rise_Hazard,Wave_Hazard,storm_surge_hazard,Erosion_Rate_Hazard,Forest_Present,Marsh_Present,Dune_Present,Oyster_Reef_Present,Underwater_Grass_Present,Hazard_with_Habitats,Hazard_without_Habitats,Hazard_Reduction_by_Habitats,Community_Flood_Risk_Max,Community_Flood_Risk_Nearest,County,EI_wHAB,EI_woHAB_x,hab_role,NearRiskD,Latitude,Longitude,PercentBufferOccupied,HabScore,PercentRemaining2100,PercentBufferRemain,PersistScore,AreaScore,PDI,SVI,PeopleScore,EI_woHAB_y,Probability,HazScore,TotalScore,Overall_Rating,Shape__Area,Shape__Length,Hazard_Reduction_by_Habitats_Numeric,Hazard_with_Habitats_Numeric,Hazard_without_Habitats_Numeric,Community_Flood_Risk_Max_Numeric
7075,390798.774493,4275447.23155,Yes,Low,High,High,High,Low,Low,1,1,0,0,1,Moderate,High,High,High,Low,Dorchester,2.5675199,3.06824994,0.50072998,118.28469086,38.62131018,-76.25304848,55.00635459,3,0.0,0.0,0,2,0,0,0,3.27024007,0.9,5,10,Low,7182.04027296,526.5981064394687,3.0,2,3,3.0
7076,392548.774493,4275447.23155,Yes,Very High,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.97901011,3.55669999,0.57769501,816.78796387,38.62039571,-76.23549058,40.53632771,3,0.0,0.0,0,2,0,0,0,0.0,0.9,2,7,Very Low,6571.29909202,823.91117877689,3.0,2,3,3.0
7077,396048.774493,4275447.23155,Yes,Low,High,High,High,Low,High,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.83738995,3.38762999,0.55023301,148.47438049,38.61984258,-76.19230056,47.86903006,3,0.0,0.0,0,1,0,0,0,3.98646998,0.9,5,9,Very Low,1601.338568905,185.33235191688945,3.0,2,3,3.0
7078,398798.774493,4275447.23155,Yes,Very High,High,High,Moderate,High,Very Low,0,1,0,0,0,High,High,Moderate,High,High,Dorchester,3.04871011,3.35653996,0.30783001,40.55255508,38.62126651,-76.16395741,52.87524354,3,0.0,0.0,0,2,0,0,0,3.27024007,0.9,5,10,Low,16526.607872715,916.2305851109827,2.0,3,3,3.0
7079,402798.774493,4275447.23155,Yes,Moderate,Moderate,High,High,Very Low,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Talbot,2.44235992,2.82614994,0.383789,1449.37353516,38.62308197,-76.11538451,34.26911414,2,0.0,0.0,0,1,0,0,0,3.27024007,0.9,5,8,Very Low,780.508800705,165.68380795692832,2.0,2,2,4.0
7080,403548.774493,4275447.23155,Yes,Very Low,Moderate,High,Low,Very Low,Very Low,1,1,0,0,0,Low,Low,Moderate,Very High,Low,Talbot,1.65978003,1.98164999,0.32186699,1656.26928711,38.62212425,-76.10784876,33.61537279,2,0.0,0.0,0,2,0,0,0,4.09167004,0.9,5,9,Very Low,25099.32061484,1187.9135634187082,2.0,1,1,4.0
7082,405298.774493,4275447.23155,Yes,High,Moderate,High,Low,Very Low,Low,0,1,0,0,0,Moderate,Moderate,Low,Very High,Moderate,Talbot,2.4224999,2.66709995,0.244601,927.85522461,38.62216955,-76.0887849,24.24782329,2,0.0,0.0,0,3,0,0,0,4.22419977,0.9,5,10,Low,69069.51033369,3076.780247061645,1.0,2,2,4.0
7083,405548.774493,4275447.23155,Yes,Low,Moderate,High,Low,Very Low,Very Low,0,1,0,0,0,Low,Moderate,Low,Very High,Moderate,Talbot,1.98725998,2.18791008,0.200655,561.48651123,38.62305265,-76.08345243,0.58664424,1,0.0,0.0,0,2,0,0,0,3.98646998,0.9,5,8,Very Low,22398.476224815,1308.9780075560836,1.0,1,2,4.0
7085,413548.774493,4275447.23155,Yes,Moderate,Moderate,High,Low,Very Low,Very Low,1,1,0,0,0,Low,Moderate,Moderate,High,Moderate,Talbot,1.94183004,2.31838989,0.37656301,349.02246094,38.62342694,-75.99269792,41.83270004,3,0.0,0.0,0,4,0,0,0,4.3210001,0.9,5,12,Medium,5651677.7114518,48954.2785183419,2.0,1,2,3.0
7086,415048.774493,4275447.23155,Yes,Very High,Moderate,High,Moderate,Low,Low,1,1,0,0,0,Moderate,High,High,Very High,Low,Dorchester,2.69815993,3.22139001,0.52323198,831.3069458,38.62430197,-75.97343605,58.31274501,3,0.0,0.0,0,1,0,0,0,4.09167004,0.9,5,9,Very Low,1194.90329876,173.75408046392732,3.0,2,3,4.0
7087,310048.774493,4275197.23155,No,Moderate,Low,Very High,High,Very Low,Low,0,0,0,0,0,Moderate,Moderate,Low,Low,Low,Charles,2.67182994,2.75348997,0.0816531,1912.63537598,38.60199941,-77.17924923,22.62534496,2,0.0,0.0,0,3,0,0,0,4.40142012,0.9,5,10,Low,399635.513288365,8635.779271473732,1.0,2,2,1.0
7088,310298.774493,4275197.23155,No,Low,Low,Very High,High,Very Low,Low,0,0,0,0,0,Moderate,Moderate,Low,Moderate,Low,Charles,2.52147007,2.59853005,0.0770578,1814.95605469,38.6029493,-77.17731848,28.67783767,2,0.0,0.0,0,1,0,0,0,0.0,0.9,2,5,Very Low,992.255899955,151.909590744702,1.0,2,2,2.0
7089,354048.774493,4275197.23155,Yes,Very High,Very Low,Moderate,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Moderate,Very Low,Prince George's,2.08882999,2.49390006,0.40507001,460.91876221,38.61303452,-76.67565733,60.76325737,4,3.33364177,0.08390849,2,4,60,100,4,3.79084992,0.9,5,19,Very High,634365.25466054,7873.655300720483,2.0,2,2,2.0
7090,354298.774493,4275197.23155,Yes,Very High,Very Low,Moderate,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Moderate,Very Low,Prince George's,2.08882999,2.49390006,0.40507001,424.23794556,38.61363597,-76.67533228,64.59786886,4,0.0,0.0,0,2,0,0,0,3.24023008,0.9,5,11,Low,13155.8205269,468.28651217069233,2.0,2,2,2.0
7091,368298.774493,4275197.23155,No,Very Low,Very Low,Moderate,High,High,Very Low,1,1,0,0,0,Low,Moderate,Moderate,Very High,Very High,Calvert,1.83254004,2.18791008,0.355371,19.42650032,38.6156342,-76.5127429,79.18924186,4,0.0,0.0,0,1,0,0,0,0.0,0.9,2,7,Very Low,1272.266606905,231.34397917690328,2.0,1,2,4.0
7092,388298.774493,4275197.23155,No,Moderate,High,High,High,Low,High,1,0,0,0,0,High,High,High,High,Moderate,Dorchester,3.10216999,3.58964992,0.48747101,1438.28466797,38.61911224,-76.28137791,40.01107025,3,27.88346955,19.25088145,3,2,40,60,3,3.0401001,0.9,5,16,Very High,30851.615029515,1682.792883336997,3.0,3,3,3.0
7093,388798.774493,4275197.23155,Yes,High,High,High,Low,High,Very Low,1,1,0,0,0,Moderate,High,High,High,Moderate,Dorchester,2.56990004,3.06824994,0.49835899,1001.02758789,38.6175385,-76.27609423,27.92824032,2,0.0,8.20437591,1,2,40,60,3,3.0401001,0.9,5,13,Medium,4011.699256255,271.11240234142116,3.0,2,3,3.0
7094,389048.774493,4275197.23155,Yes,Very High,High,High,Low,High,Very Low,1,1,0,0,0,Moderate,High,High,High,Moderate,Dorchester,2.65314007,3.16763997,0.51450199,930.98303223,38.61762578,-76.27441051,72.17668242,4,56.22265597,36.68093263,5,2,40,60,3,0.0,0.9,2,16,Very High,6820.06484584,708.7575700065216,3.0,2,3,3.0
7095,390048.774493,4275197.23155,Yes,Very Low,High,High,High,Low,Low,1,0,0,0,1,Moderate,Moderate,Moderate,High,High,Dorchester,2.39962006,2.77899003,0.379372,13.27029037,38.61610799,-76.2630327,78.2177321,4,22.07650925,21.77890154,3,2,40,60,3,0.0,0.9,2,14,High,12334.27287055,751.6862175382282,2.0,2,2,3.0
7096,390298.774493,4275197.23155,Yes,Very Low,High,High,Moderate,Low,Low,1,0,0,0,1,Moderate,Moderate,Moderate,High,High,Dorchester,2.30299997,2.66709995,0.364097,43.62039566,38.61753855,-76.25965756,86.67480896,5,28.84942829,22.4932851,3,2,40,60,3,0.0,0.9,2,15,High,33097.00091948,2055.6392040468063,2.0,2,2,3.0
7097,390798.774493,4275197.23155,Yes,Low,High,High,Moderate,Low,Low,1,1,0,0,0,Moderate,Moderate,High,High,High,Dorchester,2.45728993,2.94471002,0.487425,0.0,38.61996797,-76.25208626,87.62498616,5,0.0,4.44042293,1,2,40,60,3,4.05412006,0.9,5,16,Very High,29415.67282148,1790.6084727775976,3.0,2,2,3.0
7098,391048.774493,4275197.23155,Yes,Low,High,High,Moderate,Low,Low,1,1,0,0,0,Moderate,Moderate,High,High,Low,Dorchester,2.45728993,2.94471002,0.487425,106.33508301,38.6190056,-76.25098998,43.6466924,3,13.75174386,25.39798617,2,3,40,60,3,3.0401001,0.9,5,16,Very High,69243.68273513,1444.4914670624978,3.0,2,2,3.0
7099,392048.774493,4275197.23155,Yes,Low,High,High,Low,Moderate,Low,1,1,0,0,0,Moderate,Moderate,High,High,High,Dorchester,2.46641994,2.94471002,0.478293,459.4069519,38.61763623,-76.23919225,65.29007871,4,73.71922647,43.53145639,5,1,40,60,3,0.0,0.9,2,15,High,2543.234960395,231.39262523555928,3.0,2,2,3.0
7100,392298.774493,4275197.23155,Yes,High,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.88554001,3.44511008,0.55957001,648.87023926,38.61872372,-76.23714366,62.4512957,4,41.21071639,37.79760991,5,2,40,60,3,0.0,0.9,2,16,Very High,24391.84830626,1367.6558339807032,3.0,2,3,3.0
7101,395798.774493,4275197.23155,Yes,Low,High,High,High,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,Low,Dorchester,2.72315001,3.25123,0.52807897,62.90722656,38.61757707,-76.19472087,83.344512,5,8.37015609,3.29211043,2,3,20,60,2,3.82595992,0.9,5,17,Very High,93300.38241251,2159.316599589878,3.0,2,3,3.0
7102,398548.774493,4275197.23155,Yes,Very High,High,High,Moderate,High,Very Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.81135011,3.35653996,0.54518402,72.86112976,38.6195012,-76.16383732,76.73817662,4,86.96718467,36.41667668,5,1,40,60,3,0.0,0.9,2,15,High,460.836909295,109.26604163873003,3.0,2,3,3.0
7103,402798.774493,4275197.23155,Yes,Moderate,Moderate,High,High,Very Low,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Talbot,2.44235992,2.82614994,0.383789,1809.80932617,38.61985134,-76.11376248,71.51230247,4,99.74422954,38.7100073,5,1,40,60,3,0.0,0.9,2,15,High,1192.119702685,139.69633789652636,2.0,2,2,4.0
7104,403298.774493,4275197.23155,Yes,Low,Moderate,High,Low,Very Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Talbot,2.02328992,2.41564989,0.39236099,1858.20959473,38.61977594,-76.10989595,87.04581735,5,37.60623798,34.04143855,4,2,40,60,3,0.0,0.9,2,16,Very High,3892.78961058,321.87786044038063,2.0,2,2,4.0
7106,404798.774493,4275197.23155,Yes,Very High,Moderate,High,Moderate,Low,Moderate,0,1,0,0,0,High,High,Moderate,Very High,Low,Talbot,3.10044003,3.41349006,0.31305301,1281.70935059,38.62016043,-76.09356034,9.86344102,1,14.74446483,18.79045471,2,2,40,60,3,0.0,0.9,2,10,Low,15107.28690779,516.3121935586641,2.0,3,3,4.0
7107,405048.774493,4275197.23155,Yes,Very High,Moderate,High,Moderate,Low,High,0,1,0,0,0,High,High,Moderate,Very High,Low,Talbot,3.23052001,3.55669999,0.32618701,1036.82983398,38.62021729,-76.09071716,68.01851888,4,83.49384507,22.14899471,5,2,40,60,3,0.0,0.001,0,14,High,12321.937824555,436.2467286209943,2.0,3,3,4.0
7108,405548.774493,4275197.23155,Yes,Low,Moderate,High,Very Low,Very Low,Low,0,1,0,0,0,Low,Moderate,Low,Very High,Moderate,Talbot,1.98725998,2.18791008,0.200655,399.02218628,38.62123469,-76.08275307,86.63102058,5,0.0,5.55106136,1,1,40,60,3,0.0,0.9,2,12,Medium,2876.422060645,274.6074815723305,1.0,1,2,4.0
7109,405798.774493,4275197.23155,Yes,Low,Moderate,High,Very Low,Very Low,Low,0,1,0,0,0,Low,Moderate,Low,Very High,Moderate,Talbot,1.98725998,2.18791008,0.200655,317.0696106,38.62053304,-76.08208629,29.29734782,2,0.0,3.65097072,1,1,20,60,2,0.0,0.9,2,8,Very Low,1517.83501325,184.11302895146952,1.0,1,2,4.0
7111,413798.774493,4275197.23155,Yes,Moderate,Moderate,High,Low,Very Low,Low,1,0,0,0,0,Moderate,Moderate,Moderate,High,Moderate,Talbot,2.21210003,2.55971003,0.347606,673.00891113,38.62073151,-75.99124716,26.01193093,2,20.80314258,27.66600538,3,2,20,40,2,0.0,0.9,2,11,Low,6236.13837498,349.47550066266933,2.0,2,2,3.0
7112,415048.774493,4275197.23155,Yes,Very High,Moderate,High,Low,Very Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Dorchester,2.3062501,2.75348997,0.44723299,923.19689941,38.62002569,-75.97340553,34.40896882,2,14.46869077,17.62759195,2,2,20,40,2,0.0,0.9,2,10,Low,7276.718153185,353.1522961649594,2.0,2,2,4.0
7114,354048.774493,4274947.23155,Yes,High,Very Low,Moderate,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Moderate,Very Low,Prince George's,2.02328992,2.41564989,0.39236099,605.83831787,38.6110383,-76.67642842,10.76982815,1,1.82691007,19.69701484,2,3,20,40,2,0.0,0.9,2,10,Low,80177.58653025,1671.7421806802683,2.0,2,2,2.0
7115,354298.774493,4274947.23155,Yes,Very Low,Very Low,Moderate,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Moderate,Very Low,Calvert,1.55109,1.79481995,0.243736,291.47763062,38.6112651,-76.67103037,22.35325076,2,1.24723443,18.44556078,2,3,20,60,2,0.0,0.9,2,11,Low,365458.85539156,3737.450821682445,1.0,1,1,2.0
7116,368298.774493,4274947.23155,No,Very Low,Very Low,Moderate,High,High,Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Moderate,Calvert,2.08761001,2.41564989,0.328044,18.93930054,38.61316332,-76.51173961,5.88178527,1,0.62765052,17.20528649,2,3,20,60,2,0.0,0.9,2,10,Low,214560.144669955,2858.044984062944,2.0,2,2,4.0
7117,388298.774493,4274947.23155,No,High,High,High,High,High,Moderate,0,1,0,0,0,High,High,Moderate,High,Moderate,Dorchester,3.5998199,3.96328998,0.36347499,1137.64172363,38.61602901,-76.28011876,28.43426887,2,0.32167238,24.83001638,2,3,20,60,2,0.0,0.9,2,11,Low,262831.92370606,3244.4307563222815,2.0,3,3,3.0
7118,389048.774493,4274947.23155,Yes,Very High,High,High,Moderate,High,Very Low,1,1,0,0,0,Moderate,High,High,High,Moderate,Dorchester,2.81135011,3.35653996,0.54518402,886.05883789,38.61622624,-76.27607134,15.56271234,1,1.64328732,21.09307986,2,3,20,60,2,0.0,0.9,2,10,Low,176974.107704905,2701.054107318957,3.0,2,3,3.0
7119,389798.774493,4274947.23155,Yes,Very Low,High,High,High,Low,Low,1,0,0,0,1,Moderate,Moderate,Moderate,High,High,Dorchester,2.39962006,2.77899003,0.379372,13.27029037,38.61610799,-76.2630327,18.31525007,1,38.27801677,28.73007466,3,2,20,40,2,0.0,0.9,2,10,Low,32826.09112079,1083.5305963758367,2.0,2,2,3.0
7120,390548.774493,4274947.23155,Yes,Low,High,High,Moderate,Low,Low,1,1,0,0,1,Moderate,Moderate,High,High,High,Dorchester,2.46414995,2.94471002,0.48056799,113.47629547,38.61619093,-76.25824087,15.68426151,1,0.50981887,34.89807345,3,1,20,40,2,0.0,0.9,2,9,Very Low,989.26734493,239.835425514365,3.0,2,2,3.0
7121,391048.774493,4274947.23155,Yes,Low,High,High,Moderate,Moderate,Low,0,1,0,0,0,Moderate,High,Low,High,Low,Dorchester,2.82536006,3.12032008,0.29496199,479.68289185,38.61531834,-76.25282456,13.67194593,1,9.48839306,33.66447925,3,3,20,40,2,0.0,0.9,2,11,Low,46557.85477405,1400.7200539393907,1.0,2,3,3.0
7122,392298.774493,4274947.23155,Yes,Low,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.61350012,3.12032008,0.50681603,462.81341553,38.61642934,-76.23699425,29.33633251,2,1.63470521,41.70458556,3,2,20,40,2,0.0,0.9,2,11,Low,12648.37587605,733.8795635494852,3.0,2,3,3.0
7123,392798.774493,4274947.23155,Yes,Low,High,High,Moderate,High,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.72315001,3.25123,0.52807897,36.43645859,38.61368947,-76.23051621,4.85820463,1,29.59536733,55.87006559,4,2,20,40,2,0.0,0.9,2,11,Low,5022.090862765,426.9944225453198,3.0,2,3,3.0
7124,395548.774493,4274947.23155,Yes,Low,High,High,High,Moderate,Moderate,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.88554001,3.44511008,0.55957001,303.40435791,38.6153972,-76.19809541,13.73626941,1,32.81687847,16.23602207,3,2,20,40,2,0.0,0.9,2,10,Low,3381.7203977,395.9913406283343,3.0,2,3,3.0
7125,398548.774493,4274947.23155,Yes,Very Low,High,High,Moderate,Moderate,Very Low,1,0,0,0,0,Moderate,Moderate,Moderate,High,High,Dorchester,2.21210003,2.55971003,0.347606,308.1854248,38.61721413,-76.16417511,5.42652389,1,1.9501021,27.72668772,2,3,20,40,2,0.0,0.9,2,10,Low,146108.87377425,2509.946612086288,2.0,2,2,3.0
7129,405298.774493,4274947.23155,Yes,Moderate,Moderate,High,Moderate,High,High,0,1,0,0,0,High,High,Moderate,Very High,Low,Talbot,3.3157599,3.6505599,0.33479401,825.24359131,38.62020879,-76.08825847,16.43604451,1,0.0,40.08883627,2,1,20,60,2,0.0,0.9,2,8,Very Low,205.12686124,63.588483969289854,2.0,3,3,4.0
7131,414798.774493,4274947.23155,Yes,High,Moderate,High,Moderate,Very High,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Dorchester,2.97901011,3.55669999,0.57769501,941.22491455,38.61702758,-75.97575418,11.28579345,1,11.48414525,38.06534468,3,2,20,60,2,0.0,0.9,2,10,Low,11084.71725591,527.2016558619499,3.0,2,3,4.0
7133,354048.774493,4274697.23155,Yes,Very High,Very Low,Moderate,Low,Very Low,Low,1,1,0,0,0,Low,Moderate,Moderate,Moderate,Very Low,Prince George's,1.89189994,2.25878,0.36688101,527.83721924,38.60874035,-76.67656317,90.48821174,5,94.32089066,58.17942267,5,2,20,40,2,0.0,0.001,0,14,High,13880.748734595,629.8604199016125,2.0,1,2,2.0
7135,368298.774493,4274697.23155,No,High,Very Low,Moderate,High,High,Very Low,1,0,0,0,0,Moderate,Moderate,Moderate,Very High,Low,Calvert,2.30490994,2.66709995,0.36219001,17.57895088,38.6109515,-76.5123979,4.28230555,1,0.0,66.66283787,2,2,20,40,2,0.0,0.9,2,9,Very Low,23683.40505109,1123.6838861984286,2.0,2,2,4.0
7136,388548.774493,4274697.23155,No,High,High,High,High,High,Low,1,1,0,0,0,High,High,High,High,Moderate,Dorchester,3.13274002,3.7402401,0.60750699,1021.1819458,38.61420827,-76.27991655,3.06212815,1,0.0,19.89850441,1,3,20,40,2,0.0,0.9,2,9,Very Low,80904.587376455,2548.2652549242453,3.0,3,3,3.0
7137,388798.774493,4274697.23155,No,High,High,High,High,High,Low,1,1,0,0,0,High,High,High,High,Moderate,Dorchester,3.13274002,3.7402401,0.60750699,865.37756348,38.61355988,-76.27832809,12.34575932,1,0.0,22.71365434,1,1,20,40,2,0.0,0.9,2,7,Very Low,1588.308789745,202.30074256606585,3.0,3,3,3.0
7138,389798.774493,4274697.23155,No,Low,High,High,Moderate,Low,Low,1,1,0,0,1,Moderate,Moderate,High,High,Low,Dorchester,2.46414995,2.94471002,0.48056799,0.0,38.61367421,-76.26326158,12.90784043,1,3.6283263,16.37506405,2,3,20,40,2,0.0,0.9,2,10,Low,77063.28571335,1902.8868790492916,3.0,2,2,3.0
7139,390548.774493,4274697.23155,Yes,Low,High,High,Low,Low,Moderate,1,1,0,0,1,Moderate,Moderate,High,High,High,Dorchester,2.46414995,2.94471002,0.48056799,102.38618469,38.61440663,-76.25795152,15.76343823,1,0.0,56.71900931,2,2,20,40,2,0.0,0.9,2,9,Very Low,4152.948611295,371.43262462332547,3.0,2,2,3.0
7140,392048.774493,4274697.23155,Yes,Low,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.61350012,3.12032008,0.50681603,96.63472748,38.61326985,-76.2390001,65.02716487,4,96.85139974,71.62156027,5,2,20,40,2,0.0,0.001,0,13,Medium,5161.545967905,355.3656711282185,3.0,2,3,3.0
7141,392298.774493,4274697.23155,Yes,Low,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.61350012,3.12032008,0.50681603,276.15847778,38.61470847,-76.23619593,56.85519718,3,99.96807892,81.32378466,5,2,20,40,2,0.0,0.001,0,12,Medium,6445.69132965,376.56508754686047,3.0,2,3,3.0
7142,392548.774493,4274697.23155,Yes,Low,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.61350012,3.12032008,0.50681603,188.53860474,38.61391072,-76.2357042,50.09048596,3,96.84738914,77.66790393,5,2,20,40,2,0.0,0.001,0,12,Medium,7474.62936178,432.84641511870745,3.0,2,3,3.0
7143,393048.774493,4274697.23155,Yes,Low,High,High,Moderate,High,Low,1,1,0,0,0,Moderate,High,High,High,High,Dorchester,2.72315001,3.25123,0.52807897,28.40588951,38.61336635,-76.22865185,74.69923532,4,97.6930491,69.09563275,5,2,20,40,2,0.0,0.001,0,13,Medium,10107.062865815,476.24619487259827,3.0,2,3,3.0
7144,393298.774493,4274697.23155,Yes,Low,High,High,Moderate,High,Very Low,1,0,0,0,0,Moderate,Moderate,Moderate,High,Low,Dorchester,2.54482007,2.94471002,0.39989001,52.86230469,38.61293722,-76.22658221,42.66098989,3,2.5562433,12.58860251,2,3,100,100,5,0.0,0.9,2,15,High,138185.243552075,4771.130788996184,2.0,2,2,3.0
7145,393548.774493,4274697.23155,Yes,Low,High,High,Moderate,Moderate,Low,1,1,0,0,0,Moderate,High,High,High,Moderate,Dorchester,2.61350012,3.12032008,0.50681603,82.7421875,38.61228185,-76.22341324,13.6062126,1,9.62573117,25.30592135,2,3,100,100,5,0.0,0.9,2,13,Medium,155325.963444445,3420.2763258065984,3.0,2,3,3.0
7146,395298.774493,4274697.23155,Yes,Low,High,High,High,Moderate,Low,1,1,0,0,1,Moderate,High,High,High,High,Dorchester,2.72063994,3.25123,0.53059,132.915802,38.61311395,-76.20127218,10.90381264,1,12.07573236,21.99525096,2,2,100,100,5,0.0,0.9,2,12,Medium,15771.979569225,614.8060938263727,3.0,2,3,3.0
7147,398548.774493,4274697.23155,Yes,Very Low,High,High,Moderate,Moderate,Very Low,1,0,0,0,0,Moderate,Moderate,Moderate,High,High,Dorchester,2.21210003,2.55971003,0.347606,567.54394531,38.61487132,-76.16436489,25.15183271,2,8.06420736,12.93680011,2,2,100,100,5,0.0,0.9,2,13,Medium,32643.199563965,1116.0402127739853,2.0,2,2,3.0
7150,405548.774493,4274697.23155,Yes,Low,Moderate,High,Moderate,High,Low,0,1,0,0,0,Moderate,High,Low,Very High,Low,Talbot,2.83415008,3.12032008,0.28616601,507.11691284,38.616336,-76.08394929,44.87927433,3,3.27969595,20.60247767,2,2,20,80,3,0.0,0.9,2,12,Medium,26889.60933874,855.641428662439,1.0,2,3,4.0
7152,415048.774493,4274697.23155,Yes,Moderate,Moderate,High,Moderate,Very High,Low,1,1,0,0,0,Moderate,High,High,Very High,Very High,Dorchester,2.85906005,3.41349006,0.55443501,915.39093018,38.61674517,-75.9756951,44.92102329,3,55.1388526,23.92839604,4,2,100,100,5,0.0,0.9,2,16,Very High,4756.574458885,275.0029901376104,3.0,2,3,4.0
7154,354048.774493,4274447.23155,Yes,Very High,Very Low,Moderate,Low,Low,Low,1,1,0,0,0,Moderate,Moderate,Moderate,Moderate,Very Low,Prince George's,2.08882999,2.49390006,0.40507001,503.18707275,38.60652766,-76.67634126,11.98522783,1,35.03553269,28.16646076,3,2,100,100,5,0.0,0.9,2,13,Medium,15826.25078544,690.2140428448985,2.0,2,2,2.0
7155,354298.774493,4274447.23155,Yes,Low,Very Low,Moderate,Low,Very Low,Low,1,0,0,0,0,Low,Low,Low,Moderate,Very Low,Calvert,1.71254003,1.98164999,0.269106,27.62625694,38.60711686,-76.67047812,0.33757923,1,91.38563182,10.53683229,5,2,100,100,5,0.0,0.9,2,15,High,7267.13201561,493.03328288241,1.0,1,1,2.0
7157,388548.774493,4274447.23155,No,High,High,High,High,High,Low,1,1,0,0,0,High,High,High,High,Moderate,Dorchester,3.13274002,3.7402401,0.60750699,799.41772461,38.61154816,-76.27836246,22.90966146,2,27.75246107,48.12588223,4,2,100,100,5,0.0,0.9,2,15,High,4796.150133415,293.31006897970093,3.0,3,3,3.0
7158,389048.774493,4274447.23155,Yes,High,High,High,Moderate,Moderate,Very Low,1,1,0,0,1,Moderate,High,High,High,Moderate,Dorchester,2.61108994,3.12032008,0.50922602,473.62783813,38.61186071,-76.27436712,22.60983937,2,100.0,42.75458943,5,1,100,100,5,0.0,0.9,2,15,High,2287.091189145,241.09064359819874,3.0,2,3,3.0
7159,389548.774493,4274447.23155,Yes,Low,High,High,Low,High,Low,1,1,0,0,1,Moderate,High,High,High,Low,Dorchester,2.5675199,3.06824994,0.50072998,17.41585159,38.6104037,-76.26898612,64.66535877,4,88.14612318,44.36369345,5,2,40,80,3,0.0,0.001,0,14,High,5353.90717548,293.59652722911744,3.0,2,3,3.0
7160,390548.774493,4274447.23155,Yes,Very Low,High,High,Very Low,Low,Low,1,1,0,0,1,Low,Moderate,Moderate,High,High,Dorchester,1.90766001,2.27970004,0.37204099,94.87119293,38.61160337,-76.25690957,95.51580362,5,88.59991031,45.44303061,5,3,40,80,3,0.0,0.001,0,16,Very High,48505.26191979,1591.2799572504273,2.0,1,2,3.0
7161,392548.774493,4274447.23155,Yes,Low,High,High,Low,Moderate,Low,1,1,0,0,0,Moderate,Moderate,High,High,High,Dorchester,2.46641994,2.94471002,0.478293,79.69022369,38.6120767,-76.23413003,13.78462048,1,50.39289033,3.91218052,4,1,100,100,5,0.0,0.9,2,13,Medium,2787.13663433,279.90454603833695,3.0,2,2,3.0
